user_id,segment_id,segment,归属置信度,宏观结构,是否边界用户,x_umap,y_umap
1177,0,促销敏感型,0.8988,宏观群0,0,2.1089,8.1223
1178,4,高价值稳定型2,0.8978,宏观群0,0,4.2111,7.4798
1179,3,促销敏感型2,1.0,宏观群0,0,7.928,10.0099
1180,3,促销敏感型2,0.7257,宏观群0,0,7.5804,8.4091
1181,1,流失预警型,0.9249,宏观群0,0,5.3127,5.5206
1182,1,流失预警型,1.0,宏观群0,0,6.2454,5.9921
1183,3,促销敏感型2,0.9998,宏观群0,0,7.3018,9.8396
1184,5,生鲜高频型,0.868,宏观群1,0,5.3832,3.6318
1185,4,高价值稳定型2,0.9359,宏观群0,0,1.8717,9.1096
1186,3,促销敏感型2,0.4119,宏观群1,0,5.9173,4.5275
1187,2,高价值稳定型,0.846,宏观群0,0,1.667,8.9915
1188,4,高价值稳定型2,0.8303,宏观群0,0,3.1709,8.3941
1189,3,促销敏感型2,1.0,宏观群0,0,8.8567,6.0453
1190,2,高价值稳定型,0.5527,宏观群0,0,2.4495,6.6652
1191,3,促销敏感型2,1.0,宏观群0,0,7.9561,10.0086
1192,1,流失预警型,0.9912,宏观群0,0,5.8388,7.205
1193,0,促销敏感型,0.748,宏观群1,0,6.5953,4.7011
1194,1,流失预警型,0.4632,宏观群0,0,5.4438,6.1688
1195,3,促销敏感型2,0.9999,宏观群0,0,8.4386,6.2069
1196,4,高价值稳定型2,0.7897,宏观群0,0,2.6023,8.7788
1197,1,流失预警型,0.8971,宏观群1,0,5.5832,4.7445
1198,6,类目集中型,0.773,宏观群0,0,4.7041,8.2748
1199,4,高价值稳定型2,0.9753,宏观群0,0,3.891,8.0854
1200,2,高价值稳定型,0.9336,宏观群0,0,2.4889,7.9116
1201,2,高价值稳定型,0.6439,宏观群0,0,3.5633,7.1873
1202,4,高价值稳定型2,0.8336,宏观群0,0,3.2018,8.25
1203,0,促销敏感型,0.8621,宏观群0,0,5.8558,10.1047
1204,2,高价值稳定型,0.5741,宏观群0,0,2.0595,8.9656
1205,4,高价值稳定型2,0.8921,宏观群0,0,4.0019,9.144
1206,1,流失预警型,0.9924,宏观群0,0,6.118,6.7052
1207,1,流失预警型,1.0,宏观群0,0,6.1085,5.8993
1208,0,促销敏感型,0.9999,宏观群0,0,7.4278,6.0527
1209,2,高价值稳定型,0.7875,宏观群0,0,2.5181,5.9837
1210,1,流失预警型,0.9717,宏观群0,0,5.9116,7.2274
1211,4,高价值稳定型2,0.7988,宏观群0,0,1.65,8.6375
1212,2,高价值稳定型,0.7326,宏观群0,0,1.0886,8.6788
1213,3,促销敏感型2,0.778,宏观群0,0,6.2731,10.1854
1214,3,促销敏感型2,0.4019,宏观群0,0,6.2636,9.677
1215,2,高价值稳定型,0.915,宏观群0,0,1.3953,7.8702
1216,2,高价值稳定型,0.8839,宏观群0,0,2.3585,7.94
1217,3,促销敏感型2,0.997,宏观群0,0,8.074,9.6875
1218,5,生鲜高频型,0.9984,宏观群1,0,5.852,3.0123
1219,3,促销敏感型2,0.7878,宏观群0,0,6.6768,10.2656
1220,0,促销敏感型,0.9793,宏观群0,0,6.0093,10.9219
1221,1,流失预警型,0.9925,宏观群0,0,2.2811,6.2092
1222,3,促销敏感型2,0.9999,宏观群0,0,7.6207,9.5234
1223,0,促销敏感型,0.5731,宏观群0,0,5.3959,6.3269
1224,3,促销敏感型2,0.9618,宏观群0,0,7.6468,9.118
1225,6,类目集中型,0.9535,宏观群1,0,5.5174,4.2398
1226,2,高价值稳定型,0.802,宏观群0,0,0.6497,7.44
1227,4,高价值稳定型2,0.9585,宏观群0,0,5.2129,7.8789
1228,2,高价值稳定型,0.5825,宏观群0,0,1.7539,8.4064
1229,3,促销敏感型2,0.8569,宏观群0,0,8.7274,6.6364
1230,2,高价值稳定型,0.932,宏观群0,0,1.3808,8.3157
1231,0,促销敏感型,0.9452,宏观群0,0,4.3794,9.5859
1232,4,高价值稳定型2,0.6005,宏观群0,0,3.1033,6.0423
1233,2,高价值稳定型,0.9397,宏观群0,0,1.7504,7.74
1234,2,高价值稳定型,0.4845,宏观群0,0,3.4673,6.9749
1235,4,高价值稳定型2,0.6562,宏观群0,0,2.6492,8.8639
1236,3,促销敏感型2,0.6243,宏观群0,0,7.1368,8.2391
1237,4,高价值稳定型2,0.9657,宏观群0,0,6.5388,7.8548
1238,6,类目集中型,0.4705,宏观群0,0,7.4906,8.0671
1239,4,高价值稳定型2,0.6346,宏观群0,0,2.9177,7.8286
1240,2,高价值稳定型,0.982,宏观群0,0,1.5438,7.8107
1241,1,流失预警型,0.9659,宏观群0,0,6.2765,6.7433
1242,5,生鲜高频型,0.9755,宏观群1,0,5.8768,3.0636
1243,2,高价值稳定型,0.9717,宏观群0,0,1.6153,8.3057
1244,4,高价值稳定型2,0.6076,宏观群0,0,3.0693,8.3491
1245,4,高价值稳定型2,0.6534,宏观群0,0,5.7488,9.5859
1246,2,高价值稳定型,0.9743,宏观群0,0,0.8026,7.8809
1247,4,高价值稳定型2,0.5029,宏观群0,0,2.7517,8.2206
1248,6,类目集中型,0.901,宏观群0,0,8.398,7.8605
1249,0,促销敏感型,0.8424,宏观群0,0,2.7716,7.9719
1250,5,生鲜高频型,0.9917,宏观群1,0,5.8992,3.0133
1251,3,促销敏感型2,1.0,宏观群0,0,7.2859,10.8813
1252,4,高价值稳定型2,0.9807,宏观群0,0,4.689,8.2953
1253,0,促销敏感型,0.9989,宏观群0,0,8.0626,9.7266
1254,4,高价值稳定型2,0.749,宏观群0,0,2.5687,8.6057
1255,0,促销敏感型,0.4846,宏观群0,0,6.3447,9.7084
1256,4,高价值稳定型2,0.827,宏观群0,0,2.1091,8.6335
1257,1,流失预警型,0.9999,宏观群0,0,6.1407,6.7181
1258,4,高价值稳定型2,0.7678,宏观群0,0,4.7844,7.1795
1259,3,促销敏感型2,0.9998,宏观群0,0,7.4541,10.2885
1260,1,流失预警型,1.0,宏观群0,0,6.5279,6.0845
1261,1,流失预警型,1.0,宏观群0,0,6.1949,6.087
1262,1,流失预警型,1.0,宏观群0,0,6.5565,6.1039
1263,2,高价值稳定型,0.8267,宏观群0,0,2.2833,7.4895
1264,1,流失预警型,0.927,宏观群0,0,4.5397,7.0575
1265,0,促销敏感型,0.841,宏观群0,0,5.7759,10.1934
1266,4,高价值稳定型2,0.9168,宏观群0,0,3.5666,8.0215
1267,6,类目集中型,0.9999,宏观群0,0,8.8711,7.9944
1268,2,高价值稳定型,0.8733,宏观群0,0,2.2138,8.7579
1269,5,生鲜高频型,0.5166,宏观群1,0,5.4493,4.0289
1270,4,高价值稳定型2,0.7634,宏观群0,0,3.2191,8.4255
1271,4,高价值稳定型2,0.6237,宏观群0,0,6.0031,9.7253
1272,4,高价值稳定型2,0.9616,宏观群0,0,3.8822,9.0299
1273,6,类目集中型,0.9934,宏观群0,0,7.7892,8.5794
1274,3,促销敏感型2,0.9872,宏观群0,0,6.9985,10.5445
1275,1,流失预警型,0.9856,宏观群0,0,5.2689,6.4995
1276,6,类目集中型,0.9898,宏观群0,0,7.5242,8.9202
1277,1,流失预警型,0.5995,宏观群0,0,2.3105,6.1922
1278,4,高价值稳定型2,0.973,宏观群0,0,4.6224,8.2419
1279,2,高价值稳定型,0.8451,宏观群0,0,2.3707,6.7366
1280,4,高价值稳定型2,0.5672,宏观群0,0,6.147,7.6631
1281,5,生鲜高频型,0.9359,宏观群1,0,5.2269,3.7573
1282,3,促销敏感型2,0.9797,宏观群0,0,7.5617,9.6178
1283,3,促销敏感型2,0.999,宏观群0,0,5.3719,10.007
1284,3,促销敏感型2,0.9426,宏观群0,0,5.7103,9.6305
1285,0,促销敏感型,0.6352,宏观群0,0,5.2245,6.448
1286,0,促销敏感型,0.7011,宏观群0,0,3.7441,7.0185
1287,4,高价值稳定型2,0.956,宏观群0,0,6.1706,8.3907
1288,2,高价值稳定型,0.6186,宏观群0,0,1.9472,8.1009
1289,1,流失预警型,1.0,宏观群0,0,6.2012,6.1132
1290,6,类目集中型,0.6628,宏观群0,0,4.7586,8.3022
1291,4,高价值稳定型2,0.8332,宏观群0,0,3.7701,7.8084
1292,0,促销敏感型,0.518,宏观群0,0,1.4884,8.13
1293,3,促销敏感型2,0.9724,宏观群0,0,4.9381,9.4316
1294,1,流失预警型,0.9998,宏观群0,0,6.0754,6.8446
1295,4,高价值稳定型2,0.8364,宏观群0,0,4.4282,8.2679
1296,3,促销敏感型2,1.0,宏观群0,0,7.9148,10.0292
1297,5,生鲜高频型,0.5154,宏观群1,0,3.6863,4.1518
1298,4,高价值稳定型2,0.4691,宏观群1,0,5.4336,4.9692
1299,6,类目集中型,0.9932,宏观群0,0,7.8668,8.5086
1300,1,流失预警型,0.3923,宏观群0,0,5.9542,7.8106
1301,1,流失预警型,0.9976,宏观群0,0,6.1365,6.3955
1302,4,高价值稳定型2,0.9577,宏观群0,0,5.3689,7.8973
1303,1,流失预警型,0.6248,宏观群0,0,5.5044,5.8332
1304,0,促销敏感型,0.541,宏观群0,0,2.6358,7.2375
1305,4,高价值稳定型2,0.6274,宏观群0,0,2.5835,7.1655
1306,4,高价值稳定型2,0.8725,宏观群0,0,3.3775,8.1185
1307,1,流失预警型,1.0,宏观群0,0,6.0954,6.4694
1308,4,高价值稳定型2,0.81,宏观群0,0,4.4241,7.4028
1309,2,高价值稳定型,0.6316,宏观群0,0,2.6904,7.5823
1310,4,高价值稳定型2,0.7765,宏观群0,0,4.9446,9.6954
1311,3,促销敏感型2,0.9332,宏观群0,0,7.0346,10.0344
1312,1,流失预警型,1.0,宏观群0,0,6.5778,6.0925
1313,5,生鲜高频型,0.8914,宏观群1,0,5.8029,4.3265
1314,2,高价值稳定型,0.9865,宏观群0,0,0.5412,7.4818
1315,1,流失预警型,0.9983,宏观群0,0,6.0978,6.3748
1316,2,高价值稳定型,0.9601,宏观群0,0,2.1082,6.5763
1317,3,促销敏感型2,0.9922,宏观群0,0,7.9852,7.8462
1318,4,高价值稳定型2,0.9655,宏观群0,0,4.2791,8.4726
1319,3,促销敏感型2,0.9995,宏观群0,0,8.8912,6.1677
1320,4,高价值稳定型2,0.8739,宏观群0,0,6.6345,7.9909
1321,3,促销敏感型2,0.9995,宏观群0,0,7.6546,9.5275
1322,3,促销敏感型2,0.9989,宏观群0,0,7.637,9.7757
1323,4,高价值稳定型2,0.6748,宏观群0,0,2.7272,8.6496
1324,3,促销敏感型2,0.7472,宏观群0,0,6.1272,10.5617
1325,2,高价值稳定型,0.9749,宏观群0,0,1.7799,5.9973
1326,4,高价值稳定型2,0.8681,宏观群0,0,6.5844,8.6518
1327,4,高价值稳定型2,0.9734,宏观群0,0,4.4512,8.7936
1328,1,流失预警型,1.0,宏观群0,0,6.2235,6.0942
1329,3,促销敏感型2,0.8624,宏观群0,0,6.273,10.447
1330,4,高价值稳定型2,0.9733,宏观群0,0,5.1664,7.94
1331,6,类目集中型,0.5205,宏观群0,0,3.5565,6.9058
1332,4,高价值稳定型2,0.7398,宏观群0,0,4.3503,7.9974
1333,4,高价值稳定型2,0.9815,宏观群0,0,4.4374,7.8419
1334,4,高价值稳定型2,0.9765,宏观群0,0,4.7026,8.5801
1335,2,高价值稳定型,0.9683,宏观群0,0,1.776,6.0887
1336,2,高价值稳定型,0.7995,宏观群0,0,1.7707,7.1396
1337,4,高价值稳定型2,0.9003,宏观群0,0,6.9388,8.0031
1338,6,类目集中型,0.9969,宏观群0,0,8.0878,7.9079
1339,1,流失预警型,0.343,宏观群0,0,6.3324,7.3821
1340,0,促销敏感型,0.8256,宏观群0,0,7.6755,9.1751
1341,3,促销敏感型2,0.9988,宏观群0,0,8.6963,6.1159
1342,4,高价值稳定型2,0.9591,宏观群0,0,4.5397,9.3449
1343,4,高价值稳定型2,0.7373,宏观群0,0,2.123,8.6106
1344,1,流失预警型,0.377,宏观群0,0,4.5435,7.2111
1345,6,类目集中型,0.845,宏观群0,0,7.7962,7.7123
1346,4,高价值稳定型2,0.9738,宏观群0,0,4.0654,8.388
1347,6,类目集中型,0.9877,宏观群0,0,8.1741,9.5353
1348,3,促销敏感型2,0.9963,宏观群0,0,5.5474,9.8354
1349,3,促销敏感型2,0.5105,宏观群0,0,7.442,7.0693
1350,1,流失预警型,0.9959,宏观群0,0,5.674,5.9567
1351,1,流失预警型,0.7389,宏观群0,0,5.8266,7.4657
1352,2,高价值稳定型,0.9073,宏观群0,0,1.8376,6.072
1353,0,促销敏感型,0.5222,宏观群0,0,2.8682,7.9135
1354,2,高价值稳定型,0.9019,宏观群0,0,2.1473,6.0884
1355,0,促销敏感型,0.7157,宏观群0,0,3.648,7.1128
1356,6,类目集中型,0.7989,宏观群1,0,5.3935,4.8225
1357,4,高价值稳定型2,0.8923,宏观群0,0,4.5952,9.1281
1358,5,生鲜高频型,0.792,宏观群1,0,5.7262,4.3658
1359,4,高价值稳定型2,0.9212,宏观群0,0,6.1305,8.7552
1360,6,类目集中型,0.9963,宏观群0,0,7.8811,8.3831
1361,3,促销敏感型2,0.7672,宏观群0,0,8.6669,6.0917
1362,3,促销敏感型2,0.9978,宏观群0,0,7.0034,10.588
1363,2,高价值稳定型,0.8636,宏观群0,0,2.0842,7.6897
1364,3,促销敏感型2,0.777,宏观群0,0,6.103,9.75
1365,2,高价值稳定型,0.9277,宏观群0,0,1.7866,7.6092
1366,3,促销敏感型2,0.9992,宏观群0,0,6.9484,10.0723
1367,3,促销敏感型2,0.5195,宏观群0,0,6.2012,10.0926
1368,4,高价值稳定型2,0.8714,宏观群0,0,2.4504,8.2909
1369,5,生鲜高频型,0.9998,宏观群1,0,6.1816,3.3869
1370,4,高价值稳定型2,0.8029,宏观群0,0,5.7606,9.0889
1371,1,流失预警型,0.4285,宏观群0,0,5.8843,7.6055
1372,2,高价值稳定型,0.8412,宏观群0,0,2.0218,6.018
1373,4,高价值稳定型2,0.9747,宏观群0,0,6.6264,7.9739
1374,4,高价值稳定型2,0.9664,宏观群0,0,5.9309,8.3144
1375,3,促销敏感型2,0.581,宏观群0,0,7.1141,8.9591
1376,1,流失预警型,0.6294,宏观群0,0,2.3343,7.602
1377,6,类目集中型,0.9999,宏观群0,0,8.4819,8.5287
1378,0,促销敏感型,0.5354,宏观群0,0,5.0319,6.9778
1379,6,类目集中型,0.9915,宏观群0,0,7.6333,6.8996
1380,3,促销敏感型2,0.6903,宏观群0,0,7.2233,7.6794
1381,4,高价值稳定型2,0.7778,宏观群0,0,6.6492,8.1714
1382,5,生鲜高频型,0.9827,宏观群1,0,4.9809,3.2821
1383,0,促销敏感型,0.7114,宏观群0,0,6.8322,6.5643
1384,5,生鲜高频型,0.8495,宏观群1,0,5.1436,4.0048
1385,1,流失预警型,0.4814,宏观群0,0,6.6274,8.9805
1386,2,高价值稳定型,0.8899,宏观群0,0,1.8968,6.7035
1387,4,高价值稳定型2,0.9794,宏观群0,0,4.1323,8.5064
1388,2,高价值稳定型,0.8065,宏观群0,0,1.0617,7.7669
1389,4,高价值稳定型2,0.9701,宏观群0,0,6.4984,10.174
1390,3,促销敏感型2,0.9992,宏观群0,0,6.9442,10.5166
1391,2,高价值稳定型,0.834,宏观群0,0,3.3183,7.0668
1392,5,生鲜高频型,0.9905,宏观群1,0,5.8943,3.0095
1393,1,流失预警型,0.9991,宏观群0,0,5.4427,6.4483
1394,3,促销敏感型2,0.8173,宏观群1,0,5.5548,4.0402
1395,0,促销敏感型,0.5002,宏观群0,0,4.6868,6.5364
1396,1,流失预警型,1.0,宏观群0,0,6.1395,6.4633
1397,1,流失预警型,0.9998,宏观群0,0,5.9957,6.9153
1398,2,高价值稳定型,0.9605,宏观群0,0,2.3554,7.2874
1399,4,高价值稳定型2,0.9848,宏观群0,0,4.1778,8.151
1400,4,高价值稳定型2,0.4723,宏观群0,0,7.2239,8.0514
1401,6,类目集中型,0.9999,宏观群0,0,8.843,7.9912
1402,2,高价值稳定型,0.708,宏观群0,0,3.0345,6.8014
1403,2,高价值稳定型,0.7618,宏观群0,0,2.2146,8.6507
1404,1,流失预警型,1.0,宏观群0,0,6.0159,6.9349
1405,6,类目集中型,0.9953,宏观群0,0,7.9912,8.605
1406,5,生鲜高频型,0.5233,宏观群1,0,3.815,4.1003
1407,0,促销敏感型,0.5453,宏观群1,0,6.0957,4.5818
1408,4,高价值稳定型2,0.4833,宏观群1,0,5.7685,4.6004
1409,4,高价值稳定型2,0.8471,宏观群0,0,2.1068,8.1455
1410,0,促销敏感型,0.7488,宏观群1,0,6.6446,4.6628
1411,6,类目集中型,1.0,宏观群0,0,8.2266,9.3331
1412,1,流失预警型,0.9941,宏观群0,0,6.165,5.9082
1413,2,高价值稳定型,0.9166,宏观群0,0,1.711,6.4701
1414,3,促销敏感型2,0.9541,宏观群0,0,5.3148,10.0421
1415,3,促销敏感型2,0.998,宏观群0,0,5.5207,9.8524
1416,6,类目集中型,1.0,宏观群0,0,7.9436,7.0785
1417,6,类目集中型,0.9868,宏观群0,0,8.169,8.52
1418,4,高价值稳定型2,0.9673,宏观群0,0,6.4608,8.2773
1419,3,促销敏感型2,0.9735,宏观群0,0,7.3293,9.9066
1420,4,高价值稳定型2,0.9725,宏观群0,0,6.2042,8.3657
1421,2,高价值稳定型,0.3465,宏观群0,0,3.9273,6.6609
1422,3,促销敏感型2,0.9994,宏观群0,0,7.2083,10.8056
1423,4,高价值稳定型2,0.9384,宏观群0,0,6.4722,9.1267
1424,6,类目集中型,0.6895,宏观群0,0,5.6066,7.4354
1425,4,高价值稳定型2,0.6279,宏观群0,0,4.301,7.4771
1426,5,生鲜高频型,0.5346,宏观群1,0,3.7219,4.1236
1427,6,类目集中型,0.8109,宏观群0,0,7.5397,7.3497
1428,3,促销敏感型2,0.9914,宏观群0,0,6.7103,10.0465
1429,3,促销敏感型2,1.0,宏观群0,0,7.2439,10.8553
1430,5,生鲜高频型,0.9641,宏观群1,0,5.7551,3.7772
1431,3,促销敏感型2,0.9417,宏观群0,0,7.0726,9.6763
1432,2,高价值稳定型,0.841,宏观群0,0,0.9187,7.9529
1433,4,高价值稳定型2,0.7359,宏观群0,0,5.0595,7.5803
1434,6,类目集中型,0.8644,宏观群0,0,7.1054,8.8973
1435,1,流失预警型,1.0,宏观群0,0,6.5152,6.0623
1436,3,促销敏感型2,0.8981,宏观群0,0,6.2657,10.7091
1437,0,促销敏感型,1.0,边界用户,1,7.3079,5.2416
1438,3,促销敏感型2,0.8406,宏观群0,0,6.6632,9.9635
1439,4,高价值稳定型2,0.9651,宏观群0,0,5.4356,9.3111
1440,3,促销敏感型2,0.9745,宏观群0,0,8.0123,7.7156
1441,0,促销敏感型,0.7233,宏观群0,0,5.104,7.638
1442,2,高价值稳定型,0.8413,宏观群0,0,0.6855,7.8815
1443,1,流失预警型,1.0,宏观群0,0,6.1926,6.0476
1444,4,高价值稳定型2,0.619,宏观群0,0,1.2751,8.3139
1445,4,高价值稳定型2,0.6108,宏观群1,0,3.9119,4.2263
1446,6,类目集中型,0.9999,宏观群0,0,8.7321,8.2943
1447,3,促销敏感型2,0.8514,宏观群1,0,3.8557,4.2125
1448,3,促销敏感型2,0.9138,宏观群0,0,7.1778,9.5954
1449,4,高价值稳定型2,0.6544,宏观群0,0,3.9499,8.0459
1450,0,促销敏感型,0.9673,宏观群0,0,2.78,8.0111
1451,4,高价值稳定型2,0.9563,宏观群0,0,4.4978,7.9511
1452,4,高价值稳定型2,0.9195,宏观群0,0,3.0759,8.6744
1453,4,高价值稳定型2,0.8286,宏观群0,0,4.5712,8.3612
1454,0,促销敏感型,0.8696,宏观群0,0,4.5405,9.0778
1455,6,类目集中型,0.5065,宏观群1,0,4.6614,3.8346
1456,5,生鲜高频型,0.9637,宏观群1,0,5.5819,3.7211
1457,4,高价值稳定型2,0.9785,宏观群0,0,4.2591,8.8492
1458,3,促销敏感型2,0.9996,宏观群0,0,8.8485,6.0666
1459,4,高价值稳定型2,0.7763,宏观群0,0,2.0316,8.7255
1460,1,流失预警型,0.9987,宏观群0,0,5.3666,6.3921
1461,6,类目集中型,0.843,宏观群1,0,5.4538,4.125
1462,4,高价值稳定型2,0.7292,宏观群0,0,3.0702,6.3022
1463,1,流失预警型,0.6317,宏观群0,0,6.0606,8.235
1464,0,促销敏感型,0.5346,宏观群0,0,4.9171,6.419
1465,4,高价值稳定型2,0.9555,宏观群0,0,4.0542,9.0712
1466,4,高价值稳定型2,0.7762,宏观群0,0,6.1561,9.3256
1467,3,促销敏感型2,1.0,宏观群0,0,7.2523,10.8596
1468,3,促销敏感型2,0.9914,宏观群0,0,6.8758,10.494
1469,2,高价值稳定型,0.9867,宏观群0,0,0.8858,9.014
1470,2,高价值稳定型,0.5682,宏观群0,0,1.1049,7.937
1471,4,高价值稳定型2,0.5648,宏观群0,0,3.4051,6.1759
1472,3,促销敏感型2,1.0,宏观群0,0,8.1538,9.0458
1473,1,流失预警型,0.6941,宏观群0,0,7.0378,9.4798
1474,0,促销敏感型,0.7438,宏观群0,0,2.7035,7.9657
1475,4,高价值稳定型2,0.8527,宏观群0,0,5.3291,8.9782
1476,2,高价值稳定型,0.8484,宏观群0,0,1.6999,6.5448
1477,6,类目集中型,0.9448,宏观群0,0,7.7072,7.3904
1478,2,高价值稳定型,0.6259,宏观群0,0,3.1264,8.2797
1479,1,流失预警型,0.9016,宏观群0,0,5.8708,6.7691
1480,3,促销敏感型2,0.9264,宏观群0,0,7.0267,8.989
1481,3,促销敏感型2,0.8207,宏观群0,0,5.5981,9.6818
1482,4,高价值稳定型2,0.9506,宏观群0,0,3.1307,8.9516
1483,3,促销敏感型2,1.0,宏观群0,0,7.9047,10.0131
1484,4,高价值稳定型2,0.942,宏观群0,0,6.4532,7.7546
1485,3,促销敏感型2,0.9991,宏观群0,0,7.6282,9.5618
1486,4,高价值稳定型2,0.9333,宏观群0,0,4.5358,9.154
1487,4,高价值稳定型2,0.8467,宏观群0,0,6.7706,7.8318
1488,0,促销敏感型,0.9007,宏观群0,0,6.2254,10.1591
1489,4,高价值稳定型2,0.838,宏观群0,0,6.0225,8.5651
1490,4,高价值稳定型2,0.9625,宏观群0,0,5.9427,8.1388
1491,2,高价值稳定型,0.8374,宏观群0,0,2.6957,7.0716
1492,6,类目集中型,0.9992,宏观群0,0,8.3016,8.2797
1493,3,促销敏感型2,0.6277,宏观群0,0,6.8869,7.4218
1494,1,流失预警型,0.9931,宏观群0,0,6.5601,6.5945
1495,6,类目集中型,0.9005,宏观群0,0,4.7805,8.4263
1496,4,高价值稳定型2,0.6789,宏观群0,0,7.0282,8.8734
1497,2,高价值稳定型,0.9642,宏观群0,0,2.0171,6.1381
1498,3,促销敏感型2,0.956,宏观群0,0,7.4675,9.7829
1499,3,促销敏感型2,0.778,宏观群0,0,7.0565,9.0173
1500,3,促销敏感型2,0.6982,宏观群0,0,6.8593,9.2747
1501,2,高价值稳定型,0.8346,宏观群0,0,2.0685,8.892
1502,5,生鲜高频型,0.9434,宏观群1,0,4.9564,3.3908
1503,3,促销敏感型2,0.9884,宏观群0,0,7.2382,9.7196
1504,3,促销敏感型2,0.9455,宏观群0,0,7.2226,9.8655
1505,3,促销敏感型2,0.9939,宏观群0,0,7.7361,9.6229
1506,4,高价值稳定型2,0.7315,宏观群0,0,4.9759,9.1476
1507,4,高价值稳定型2,0.8325,宏观群1,0,5.3113,4.8618
1508,2,高价值稳定型,0.9242,宏观群0,0,2.1113,7.1687
1509,4,高价值稳定型2,0.7971,宏观群0,0,3.0061,8.9371
1510,0,促销敏感型,0.5993,宏观群0,0,6.3551,7.3651
1511,1,流失预警型,0.9546,宏观群0,0,6.9885,9.4816
1512,4,高价值稳定型2,0.6835,宏观群0,0,0.8625,8.5251
1513,3,促销敏感型2,0.7005,宏观群0,0,7.0625,9.0226
1514,5,生鲜高频型,0.6362,宏观群1,0,3.7109,4.1147
1515,1,流失预警型,0.4195,宏观群0,0,5.3496,6.0096
1516,5,生鲜高频型,0.5475,宏观群1,0,4.3121,4.8328
1517,1,流失预警型,0.5447,宏观群0,0,6.1232,8.1446
1518,1,流失预警型,0.7178,宏观群0,0,5.4218,6.1104
1519,6,类目集中型,0.9782,宏观群0,0,7.7181,8.3406
1520,4,高价值稳定型2,0.9049,宏观群0,0,6.1202,8.3653
1521,4,高价值稳定型2,0.5546,宏观群0,0,2.6372,6.7215
1522,4,高价值稳定型2,0.6185,宏观群0,0,2.7763,6.6205
1523,4,高价值稳定型2,0.7683,宏观群0,0,6.7289,9.3119
1524,4,高价值稳定型2,0.9469,宏观群0,0,3.8973,8.9496
1525,6,类目集中型,0.9873,宏观群0,0,7.5872,8.298
1526,3,促销敏感型2,0.9939,宏观群0,0,8.9502,6.3021
1527,3,促销敏感型2,1.0,宏观群0,0,7.9111,10.0504
1528,4,高价值稳定型2,0.6861,宏观群0,0,4.9768,9.7611
1529,1,流失预警型,1.0,宏观群0,0,6.1138,7.069
1530,0,促销敏感型,0.9221,宏观群0,0,5.6998,10.5573
1531,6,类目集中型,0.9962,宏观群0,0,8.2629,9.1139
1532,3,促销敏感型2,0.5476,宏观群0,0,6.9687,7.273
1533,3,促销敏感型2,0.9417,宏观群0,0,6.7761,10.1658
1534,1,流失预警型,0.9553,宏观群0,0,7.0442,9.4772
1535,4,高价值稳定型2,0.9187,宏观群0,0,3.647,8.4536
1536,5,生鲜高频型,0.9913,宏观群1,0,5.8975,3.0217
1537,3,促销敏感型2,0.8151,宏观群0,0,7.4634,9.7902
1538,1,流失预警型,1.0,宏观群0,0,6.0953,7.0332
1539,3,促销敏感型2,0.9784,宏观群0,0,7.4146,9.6695
1540,3,促销敏感型2,0.5117,宏观群0,0,6.1818,9.8784
1541,4,高价值稳定型2,0.6488,宏观群0,0,6.6785,8.8773
1542,4,高价值稳定型2,0.8718,宏观群0,0,4.8986,9.4991
1543,3,促销敏感型2,0.5291,宏观群0,0,5.937,8.0363
1544,2,高价值稳定型,0.9424,宏观群0,0,1.5282,9.0167
1545,3,促销敏感型2,0.9985,宏观群0,0,7.0576,10.6254
1546,6,类目集中型,0.6831,宏观群1,0,6.0546,4.6545
1547,6,类目集中型,0.9996,宏观群0,0,8.3169,8.4661
1548,4,高价值稳定型2,0.9676,宏观群0,0,6.6404,7.8037
1549,0,促销敏感型,0.994,宏观群0,0,5.9128,10.8107
1550,0,促销敏感型,0.9946,宏观群0,0,7.3524,6.1817
1551,6,类目集中型,0.9993,宏观群0,0,8.1902,8.6481
1552,3,促销敏感型2,0.9914,宏观群0,0,8.0166,6.4887
1553,2,高价值稳定型,0.9125,宏观群0,0,1.703,8.8771
1554,0,促销敏感型,0.6814,宏观群0,0,2.7457,8.1216
1555,0,促销敏感型,0.7562,宏观群0,0,5.495,7.0031
1556,4,高价值稳定型2,0.8465,宏观群0,0,6.8593,8.7584
1557,3,促销敏感型2,0.5583,宏观群0,0,6.3156,9.6272
1558,3,促销敏感型2,0.5322,宏观群0,0,6.1577,8.8652
1559,2,高价值稳定型,0.9918,宏观群0,0,0.3071,8.4546
1560,4,高价值稳定型2,0.6243,宏观群0,0,4.5375,9.0414
1561,0,促销敏感型,0.5885,宏观群0,0,1.9569,8.8888
1562,2,高价值稳定型,0.9971,宏观群0,0,0.3249,8.8495
1563,6,类目集中型,0.989,宏观群0,0,7.6923,8.4466
1564,4,高价值稳定型2,0.8809,宏观群0,0,6.0879,9.2216
1565,4,高价值稳定型2,0.9453,宏观群0,0,3.5706,9.115
1566,3,促销敏感型2,0.9779,宏观群0,0,7.1555,9.5063
1567,4,高价值稳定型2,0.9811,宏观群0,0,4.4448,8.4391
1568,4,高价值稳定型2,0.886,宏观群0,0,5.6886,7.6931
1569,0,促销敏感型,0.3921,宏观群0,0,5.6906,10.1619
1570,4,高价值稳定型2,0.7518,宏观群0,0,5.9782,7.8657
