user_id,rank,item_id,cat_l1,cat_l3,score,主要来源,reason
1486,10,DW-1004020001,肉禽,分割鸡件,0.4877,图推荐,与你购买行为相似的顾客也常购买该商品
1490,1,DW-3016030007,洗化,无芯纸,0.5966,图推荐,与你购买行为相似的顾客也常购买该商品
1490,2,DW-2316010005,酒饮,国产省内香烟,0.5294,价格匹配,该商品符合你的常购价格带
1490,3,DW-1203070022,蔬果,蕉类,0.5131,价格匹配,该商品符合你的常购价格带
1490,4,DW-1001010205,肉禽,鲜猪肉,0.5125,图推荐,与你购买行为相似的顾客也常购买该商品
1490,5,DW-1203020172,蔬果,苹果类,0.5138,价格匹配,该商品符合你的常购价格带
1490,6,DW-1521010005,日配,新鲜蛋品,0.4582,价格匹配,该商品符合你的常购价格带
1490,7,DW-2316010024,酒饮,国产省内香烟,0.5255,价格匹配,该商品符合你的常购价格带
1490,8,DW-1201040035,蔬果,花果,0.407,图推荐,与你购买行为相似的顾客也常购买该商品
1490,9,DW-2009020012,粮油,功能盐,0.4575,价格匹配,该商品符合你的常购价格带
1490,10,DW-2009030002,粮油,绵白糖,0.5359,价格匹配,该商品符合你的常购价格带
1495,1,DW-1201020029,蔬果,根茎,0.5589,价格匹配,该商品符合你的常购价格带
1495,2,DW-1201040035,蔬果,花果,0.4591,价格匹配,该商品符合你的常购价格带
1495,3,DW-1201020361,蔬果,根茎,0.4662,价格匹配,该商品符合你的常购价格带
1495,4,DW-1201020045,蔬果,根茎,0.4916,价格匹配,该商品符合你的常购价格带
1495,5,DW-1201020721,蔬果,根茎,0.4523,价格匹配,该商品符合你的常购价格带
1495,6,DW-1201020013,蔬果,根茎,0.4618,价格匹配,该商品符合你的常购价格带
1495,7,DW-1201020042,蔬果,根茎,0.5104,价格匹配,该商品符合你的常购价格带
1495,8,DW-1203130446,蔬果,其它水果,0.4836,价格匹配,该商品符合你的常购价格带
1495,9,DW-1201010004,蔬果,叶菜,0.5549,价格匹配,该商品符合你的常购价格带
1495,10,DW-1203030155,蔬果,梨类,0.4393,图推荐,与你购买行为相似的顾客也常购买该商品
1501,1,DW-1001040125,肉禽,猪骨,0.6438,图推荐,与你购买行为相似的顾客也常购买该商品
1501,2,DW-1521010005,日配,新鲜蛋品,0.5213,价格匹配,该商品符合你的常购价格带
1501,3,DW-1518030030,日配,利乐砖营养奶,0.5041,图推荐,与你购买行为相似的顾客也常购买该商品
1501,4,DW-1203070022,蔬果,蕉类,0.4381,图推荐,与你购买行为相似的顾客也常购买该商品
1501,5,DW-2010030004,粮油,花生油,0.4218,价格匹配,该商品符合你的常购价格带
1501,6,DW-2010030030,粮油,花生油,0.4955,价格匹配,该商品符合你的常购价格带
1501,7,DW-1201040035,蔬果,花果,0.3738,价格匹配,该商品符合你的常购价格带
1501,8,DW-2006010003,粮油,散称白米,0.4049,价格匹配,该商品符合你的常购价格带
1501,9,DW-1201020029,蔬果,根茎,0.3783,价格匹配,该商品符合你的常购价格带
1501,10,DW-1203060093,蔬果,桃/李类,0.3897,价格匹配,该商品符合你的常购价格带
1506,1,DW-1505040001,日配,冷藏乳酸菌,0.6407,图推荐,与你购买行为相似的顾客也常购买该商品
1506,2,DW-1308010191,熟食,现制蒸类,0.5983,图推荐,与你购买行为相似的顾客也常购买该商品
1506,3,DW-1203020172,蔬果,苹果类,0.5458,图推荐,与你购买行为相似的顾客也常购买该商品
1506,4,DW-1521010005,日配,新鲜蛋品,0.5423,图推荐,与你购买行为相似的顾客也常购买该商品
1506,5,DW-1201010020,蔬果,叶菜,0.5798,图推荐,与你购买行为相似的顾客也常购买该商品
1506,6,DW-1201020013,蔬果,根茎,0.5142,图推荐,与你购买行为相似的顾客也常购买该商品
1506,7,DW-1203070022,蔬果,蕉类,0.4889,图推荐,与你购买行为相似的顾客也常购买该商品
1506,8,DW-1203130449,蔬果,其它水果,0.5481,图推荐,与你购买行为相似的顾客也常购买该商品
1506,9,DW-2207990007,休闲,其他糖果,0.4658,图推荐,与你购买行为相似的顾客也常购买该商品
1506,10,DW-2205130089,休闲,香瓜子,0.5278,图推荐,与你购买行为相似的顾客也常购买该商品
1509,1,DW-2207990007,休闲,其他糖果,0.5546,价格匹配,该商品符合你的常购价格带
1509,2,DW-1505040001,日配,冷藏乳酸菌,0.4931,图推荐,与你购买行为相似的顾客也常购买该商品
1509,3,DW-2006010003,粮油,散称白米,0.5957,价格匹配,该商品符合你的常购价格带
1509,4,DW-1518010002,日配,利乐砖纯奶,0.4569,价格匹配,该商品符合你的常购价格带
1509,5,DW-2203020043,休闲,袋装薯片,0.5014,关联规则,与你近期购买商品强关联（袋装薯片）
1509,6,DW-2203060010,休闲,综合包,0.4967,价格匹配,该商品符合你的常购价格带
1509,7,DW-1518050001,日配,利乐枕纯奶,0.459,价格匹配,该商品符合你的常购价格带
1509,8,DW-1201010004,蔬果,叶菜,0.4579,价格匹配,该商品符合你的常购价格带
1509,9,DW-1201040010,蔬果,花果,0.3847,价格匹配,该商品符合你的常购价格带
1509,10,DW-1518130011,日配,利乐砖乳酸菌,0.48,价格匹配,该商品符合你的常购价格带
1512,1,DW-1001010205,肉禽,鲜猪肉,0.5306,图推荐,与你购买行为相似的顾客也常购买该商品
1512,2,DW-1201040035,蔬果,花果,0.5274,关联规则,与你近期购买商品强关联（花果）
1512,3,DW-1001010194,肉禽,鲜猪肉,0.5924,价格匹配,该商品符合你的常购价格带
1512,4,DW-1001010196,肉禽,鲜猪肉,0.5012,价格匹配,该商品符合你的常购价格带
1512,5,DW-1521010005,日配,新鲜蛋品,0.4819,图推荐,与你购买行为相似的顾客也常购买该商品
1512,6,DW-2203060010,休闲,综合包,0.4739,图推荐,与你购买行为相似的顾客也常购买该商品
1512,7,DW-1001010195,肉禽,鲜猪肉,0.4407,价格匹配,该商品符合你的常购价格带
1512,8,DW-1203070022,蔬果,蕉类,0.4768,价格匹配,该商品符合你的常购价格带
1512,9,DW-1001010204,肉禽,鲜猪肉,0.4724,价格匹配,该商品符合你的常购价格带
1512,10,DW-1001010191,肉禽,鲜猪肉,0.4608,价格匹配,该商品符合你的常购价格带
1516,1,DW-1201040035,蔬果,花果,0.7831,图推荐,与你购买行为相似的顾客也常购买该商品
1516,2,DW-1001010194,肉禽,鲜猪肉,0.8167,图推荐,与你购买行为相似的顾客也常购买该商品
1516,3,DW-1201040010,蔬果,花果,0.7244,图推荐,与你购买行为相似的顾客也常购买该商品
1516,4,DW-1201020029,蔬果,根茎,0.6941,价格匹配,该商品符合你的常购价格带
1516,5,DW-1201040049,蔬果,花果,0.6786,价格匹配,该商品符合你的常购价格带
1516,6,DW-1001010195,肉禽,鲜猪肉,0.5998,价格匹配,该商品符合你的常购价格带
1516,7,DW-1201020013,蔬果,根茎,0.4803,价格匹配,该商品符合你的常购价格带
1516,8,DW-1001010196,肉禽,鲜猪肉,0.3976,价格匹配,该商品符合你的常购价格带
1516,9,DW-1201040004,蔬果,花果,0.6081,价格匹配,该商品符合你的常购价格带
1516,10,DW-1201040026,蔬果,花果,0.5821,价格匹配,该商品符合你的常购价格带
1521,1,DW-1203090210,蔬果,进口水果,0.5231,价格匹配,该商品符合你的常购价格带
1521,2,DW-1201010004,蔬果,叶菜,0.6328,图推荐,与你购买行为相似的顾客也常购买该商品
1521,3,DW-1203090216,蔬果,进口水果,0.6046,图推荐,与你购买行为相似的顾客也常购买该商品
1521,4,DW-1201010005,蔬果,叶菜,0.5221,价格匹配,该商品符合你的常购价格带
1521,5,DW-1201010020,蔬果,叶菜,0.5074,价格匹配,该商品符合你的常购价格带
1521,6,DW-1201010021,蔬果,叶菜,0.423,价格匹配,该商品符合你的常购价格带
1521,7,DW-1201010019,蔬果,叶菜,0.5493,关联规则,与你近期购买商品强关联（叶菜）
1521,8,DW-1201010023,蔬果,叶菜,0.4708,价格匹配,该商品符合你的常购价格带
1521,9,DW-1201010395,蔬果,叶菜,0.4785,价格匹配,该商品符合你的常购价格带
1521,10,DW-1202018267,蔬果,豆腐,0.4591,图推荐,与你购买行为相似的顾客也常购买该商品
1522,1,DW-1201020029,蔬果,根茎,0.5367,价格匹配,该商品符合你的常购价格带
1522,2,DW-1201020721,蔬果,根茎,0.527,价格匹配,该商品符合你的常购价格带
1522,3,DW-1201010004,蔬果,叶菜,0.3995,价格匹配,该商品符合你的常购价格带
1522,4,DW-1201020013,蔬果,根茎,0.5348,价格匹配,该商品符合你的常购价格带
1522,5,DW-1201020045,蔬果,根茎,0.5501,关联规则,与你近期购买商品强关联（根茎）
1522,6,DW-1201040035,蔬果,花果,0.4826,价格匹配,该商品符合你的常购价格带
1522,7,DW-1203130446,蔬果,其它水果,0.3951,图推荐,与你购买行为相似的顾客也常购买该商品
1522,8,DW-1201040026,蔬果,花果,0.3671,关联规则,与你近期购买商品强关联（花果）
1522,9,DW-1201040010,蔬果,花果,0.3704,关联规则,与你近期购买商品强关联（花果）
1522,10,DW-1201040049,蔬果,花果,0.5275,价格匹配,该商品符合你的常购价格带
1528,1,DW-3016030007,洗化,无芯纸,0.6636,图推荐,与你购买行为相似的顾客也常购买该商品
1528,2,DW-1203130446,蔬果,其它水果,0.6188,图推荐,与你购买行为相似的顾客也常购买该商品
1528,3,DW-2009020012,粮油,功能盐,0.5798,图推荐,与你购买行为相似的顾客也常购买该商品
1528,4,DW-1505040001,日配,冷藏乳酸菌,0.6401,图推荐,与你购买行为相似的顾客也常购买该商品
1528,5,DW-2006010003,粮油,散称白米,0.609,价格匹配,该商品符合你的常购价格带
1528,6,DW-2009030002,粮油,绵白糖,0.5485,图推荐,与你购买行为相似的顾客也常购买该商品
1528,7,DW-2203060010,休闲,综合包,0.4807,价格匹配,该商品符合你的常购价格带
1528,8,DW-1517010003,日配,猪肉火腿肠,0.5761,价格匹配,该商品符合你的常购价格带
1528,9,DW-1521010005,日配,新鲜蛋品,0.5313,价格匹配,该商品符合你的常购价格带
1528,10,DW-1308010191,熟食,现制蒸类,0.491,图推荐,与你购买行为相似的顾客也常购买该商品
1542,1,DW-1518010006,日配,利乐砖纯奶,0.7561,图推荐,与你购买行为相似的顾客也常购买该商品
1542,2,DW-1518010002,日配,利乐砖纯奶,0.4849,类目偏好,你长期偏好「利乐砖纯奶」类目
1542,3,DW-1203070022,蔬果,蕉类,0.5516,价格匹配,该商品符合你的常购价格带
1542,4,DW-1518010018,日配,利乐砖纯奶,0.6118,促销适配,你对促销较敏感，该商品当前促销适配度高
1542,5,DW-1518130016,日配,利乐砖乳酸菌,0.4285,价格匹配,该商品符合你的常购价格带
1542,6,DW-1518010054,日配,利乐砖纯奶,0.5381,价格匹配,该商品符合你的常购价格带
1542,7,DW-1201010004,蔬果,叶菜,0.5576,价格匹配,该商品符合你的常购价格带
1542,8,DW-1201050011,蔬果,鲜调味,0.3364,价格匹配,该商品符合你的常购价格带
1542,9,DW-1201020045,蔬果,根茎,0.5687,价格匹配,该商品符合你的常购价格带
1542,10,DW-2202020177,休闲,蛋糕,0.5183,价格匹配,该商品符合你的常购价格带
1544,1,DW-1521010005,日配,新鲜蛋品,0.4882,价格匹配,该商品符合你的常购价格带
1544,2,DW-1517010003,日配,猪肉火腿肠,0.4491,价格匹配,该商品符合你的常购价格带
1544,3,DW-1517010002,日配,猪肉火腿肠,0.4093,价格匹配,该商品符合你的常购价格带
1544,4,DW-2025050015,粮油,肉类罐头,0.4643,复购周期,你可能接近「肉类罐头」的复购周期
1544,5,DW-2025050016,粮油,肉类罐头,0.4322,价格匹配,该商品符合你的常购价格带
1544,6,DW-2006010003,粮油,散称白米,0.4112,图推荐,与你购买行为相似的顾客也常购买该商品
1544,7,DW-1201040035,蔬果,花果,0.3956,关联规则,与你近期购买商品强关联（花果）
1544,8,DW-1521010002,日配,新鲜蛋品,0.3953,价格匹配,该商品符合你的常购价格带
1544,9,DW-1518100001,日配,百利包加味奶,0.421,价格匹配,该商品符合你的常购价格带
1544,10,DW-1201020029,蔬果,根茎,0.3739,价格匹配,该商品符合你的常购价格带
1553,1,DW-1201040035,蔬果,花果,0.5828,关联规则,与你近期购买商品强关联（花果）
1553,2,DW-1203020172,蔬果,苹果类,0.5447,图推荐,与你购买行为相似的顾客也常购买该商品
1553,3,DW-1201020029,蔬果,根茎,0.4963,关联规则,与你近期购买商品强关联（根茎）
1553,4,DW-1201040010,蔬果,花果,0.4776,关联规则,与你近期购买商品强关联（花果）
1553,5,DW-1201020045,蔬果,根茎,0.5585,价格匹配,该商品符合你的常购价格带
1553,6,DW-1201010004,蔬果,叶菜,0.4943,价格匹配,该商品符合你的常购价格带
1553,7,DW-1201020361,蔬果,根茎,0.4772,关联规则,与你近期购买商品强关联（根茎）
1553,8,DW-1201020721,蔬果,根茎,0.5035,价格匹配,该商品符合你的常购价格带
1553,9,DW-1201010005,蔬果,叶菜,0.5146,价格匹配,该商品符合你的常购价格带
1553,10,DW-1505040001,日配,冷藏乳酸菌,0.4703,价格匹配,该商品符合你的常购价格带
1559,1,DW-1201020029,蔬果,根茎,0.763,复购周期,你可能接近「根茎」的复购周期
1559,2,DW-1201010005,蔬果,叶菜,0.7017,复购周期,你可能接近「叶菜」的复购周期
1559,3,DW-1201010004,蔬果,叶菜,0.7169,复购周期,你可能接近「叶菜」的复购周期
1559,4,DW-1001010195,肉禽,鲜猪肉,0.7636,复购周期,你可能接近「鲜猪肉」的复购周期
1559,5,DW-1201020013,蔬果,根茎,0.7206,复购周期,你可能接近「根茎」的复购周期
1559,6,DW-1001010191,肉禽,鲜猪肉,0.4257,复购周期,你可能接近「鲜猪肉」的复购周期
1559,7,DW-1201020721,蔬果,根茎,0.663,复购周期,你可能接近「根茎」的复购周期
1559,8,DW-1201010021,蔬果,叶菜,0.5206,复购周期,你可能接近「叶菜」的复购周期
1559,9,DW-1201010395,蔬果,叶菜,0.7071,复购周期,你可能接近「叶菜」的复购周期
1559,10,DW-1201010019,蔬果,叶菜,0.4322,复购周期,你可能接近「叶菜」的复购周期
1561,1,DW-1201020029,蔬果,根茎,0.5007,价格匹配,该商品符合你的常购价格带
1561,2,DW-1201010004,蔬果,叶菜,0.4545,价格匹配,该商品符合你的常购价格带
1561,3,DW-1201010005,蔬果,叶菜,0.4398,价格匹配,该商品符合你的常购价格带
1561,4,DW-1201040035,蔬果,花果,0.4779,价格匹配,该商品符合你的常购价格带
1561,5,DW-1201010020,蔬果,叶菜,0.5738,价格匹配,该商品符合你的常购价格带
1561,6,DW-1201010395,蔬果,叶菜,0.4334,价格匹配,该商品符合你的常购价格带
1561,7,DW-1201040010,蔬果,花果,0.4551,价格匹配,该商品符合你的常购价格带
1561,8,DW-1201010019,蔬果,叶菜,0.4044,关联规则,与你近期购买商品强关联（叶菜）
1561,9,DW-1201020045,蔬果,根茎,0.4188,价格匹配,该商品符合你的常购价格带
1561,10,DW-1201010023,蔬果,叶菜,0.4902,关联规则,与你近期购买商品强关联（叶菜）
1565,1,DW-2009030002,粮油,绵白糖,0.7334,图推荐,与你购买行为相似的顾客也常购买该商品
1565,2,DW-2303040026,酒饮,植物蛋白饮料,0.4565,价格匹配,该商品符合你的常购价格带
1565,3,DW-2303040003,酒饮,植物蛋白饮料,0.407,价格匹配,该商品符合你的常购价格带
1565,4,DW-1203090210,蔬果,进口水果,0.4426,价格匹配,该商品符合你的常购价格带
1565,5,DW-2303040002,酒饮,植物蛋白饮料,0.501,价格匹配,该商品符合你的常购价格带
1565,6,DW-2202990050,休闲,其他糕点,0.4843,价格匹配,该商品符合你的常购价格带
1565,7,DW-1201010004,蔬果,叶菜,0.4006,价格匹配,该商品符合你的常购价格带
1565,8,DW-1518130011,日配,利乐砖乳酸菌,0.406,价格匹配,该商品符合你的常购价格带
1565,9,DW-2303040061,酒饮,植物蛋白饮料,0.518,价格匹配,该商品符合你的常购价格带
1565,10,DW-1505040001,日配,冷藏乳酸菌,0.503,价格匹配,该商品符合你的常购价格带
1572,1,DW-1201010019,蔬果,叶菜,0.5122,图推荐,与你购买行为相似的顾客也常购买该商品
1572,2,DW-1518050001,日配,利乐枕纯奶,0.5291,图推荐,与你购买行为相似的顾客也常购买该商品
1572,3,DW-1308010191,熟食,现制蒸类,0.5065,图推荐,与你购买行为相似的顾客也常购买该商品
1572,4,DW-1201010005,蔬果,叶菜,0.497,价格匹配,该商品符合你的常购价格带
1572,5,DW-1201020361,蔬果,根茎,0.4767,图推荐,与你购买行为相似的顾客也常购买该商品
1572,6,DW-1201040049,蔬果,花果,0.5396,价格匹配,该商品符合你的常购价格带
1572,7,DW-1201040004,蔬果,花果,0.3605,价格匹配,该商品符合你的常购价格带
1572,8,DW-1201040010,蔬果,花果,0.4822,价格匹配,该商品符合你的常购价格带
1572,9,DW-1201040035,蔬果,花果,0.4046,价格匹配,该商品符合你的常购价格带
1572,10,DW-1001010194,肉禽,鲜猪肉,0.3948,图推荐,与你购买行为相似的顾客也常购买该商品
1575,1,DW-1201020029,蔬果,根茎,0.4919,复购周期,你可能接近「根茎」的复购周期
1575,2,DW-1201020361,蔬果,根茎,0.4539,复购周期,你可能接近「根茎」的复购周期
1575,3,DW-1201020013,蔬果,根茎,0.4127,复购周期,你可能接近「根茎」的复购周期
1575,4,DW-1201020045,蔬果,根茎,0.4887,复购周期,你可能接近「根茎」的复购周期
1575,5,DW-1201020042,蔬果,根茎,0.5127,复购周期,你可能接近「根茎」的复购周期
1575,6,DW-1201020721,蔬果,根茎,0.4053,复购周期,你可能接近「根茎」的复购周期
1575,7,DW-1201010004,蔬果,叶菜,0.3654,复购周期,你可能接近「叶菜」的复购周期
1575,8,DW-1201010005,蔬果,叶菜,0.4799,复购周期,你可能接近「叶菜」的复购周期
1575,9,DW-1521010005,日配,新鲜蛋品,0.3952,图推荐,与你购买行为相似的顾客也常购买该商品
1575,10,DW-1201010395,蔬果,叶菜,0.3211,复购周期,你可能接近「叶菜」的复购周期
1579,1,DW-3016030007,洗化,无芯纸,0.5869,图推荐,与你购买行为相似的顾客也常购买该商品
1579,2,DW-1201020029,蔬果,根茎,0.5036,图推荐,与你购买行为相似的顾客也常购买该商品
1579,3,DW-1203020162,蔬果,苹果类,0.5071,图推荐,与你购买行为相似的顾客也常购买该商品
1579,4,DW-1203090216,蔬果,进口水果,0.4887,图推荐,与你购买行为相似的顾客也常购买该商品
1579,5,DW-1518130011,日配,利乐砖乳酸菌,0.3553,价格匹配,该商品符合你的常购价格带
1579,6,DW-1203130446,蔬果,其它水果,0.459,图推荐,与你购买行为相似的顾客也常购买该商品
1579,7,DW-1201020037,蔬果,根茎,0.486,图推荐,与你购买行为相似的顾客也常购买该商品
1579,8,DW-1505040001,日配,冷藏乳酸菌,0.4557,图推荐,与你购买行为相似的顾客也常购买该商品
1579,9,DW-1001010194,肉禽,鲜猪肉,0.4798,图推荐,与你购买行为相似的顾客也常购买该商品
1579,10,DW-3002060122,洗化,餐具清洁剂,0.2773,图推荐,与你购买行为相似的顾客也常购买该商品
1580,1,DW-3016080270,洗化,软抽纸巾,0.6421,图推荐,与你购买行为相似的顾客也常购买该商品
1580,2,DW-1518020050,日配,利乐砖加味奶,0.5175,价格匹配,该商品符合你的常购价格带
1580,3,DW-1517010002,日配,猪肉火腿肠,0.5291,图推荐,与你购买行为相似的顾客也常购买该商品
1580,4,DW-1518030030,日配,利乐砖营养奶,0.5271,图推荐,与你购买行为相似的顾客也常购买该商品
1580,5,DW-1518130016,日配,利乐砖乳酸菌,0.5108,价格匹配,该商品符合你的常购价格带
1580,6,DW-1004020001,肉禽,分割鸡件,0.5013,图推荐,与你购买行为相似的顾客也常购买该商品
1580,7,DW-1203130446,蔬果,其它水果,0.5039,价格匹配,该商品符合你的常购价格带
1580,8,DW-2006010003,粮油,散称白米,0.4764,价格匹配,该商品符合你的常购价格带
1580,9,DW-3016030007,洗化,无芯纸,0.5241,图推荐,与你购买行为相似的顾客也常购买该商品
1580,10,DW-1201010004,蔬果,叶菜,0.4897,价格匹配,该商品符合你的常购价格带
1581,1,DW-2011070010,粮油,滴醋,0.6171,图推荐,与你购买行为相似的顾客也常购买该商品
1581,2,DW-2009030002,粮油,绵白糖,0.6801,图推荐,与你购买行为相似的顾客也常购买该商品
1581,3,DW-2009020012,粮油,功能盐,0.5856,图推荐,与你购买行为相似的顾客也常购买该商品
1581,4,DW-1518130011,日配,利乐砖乳酸菌,0.5728,价格匹配,该商品符合你的常购价格带
1581,5,DW-1201010005,蔬果,叶菜,0.5254,图推荐,与你购买行为相似的顾客也常购买该商品
1581,6,DW-2006010003,粮油,散称白米,0.585,价格匹配,该商品符合你的常购价格带
1581,7,DW-1203130446,蔬果,其它水果,0.4137,价格匹配,该商品符合你的常购价格带
1581,8,DW-1202018267,蔬果,豆腐,0.4876,价格匹配,该商品符合你的常购价格带
1581,9,DW-2008030006,粮油,鸡精,0.5563,价格匹配,该商品符合你的常购价格带
1581,10,DW-1518010002,日配,利乐砖纯奶,0.444,价格匹配,该商品符合你的常购价格带
1584,1,DW-1201040026,蔬果,花果,0.6517,图推荐,与你购买行为相似的顾客也常购买该商品
1584,2,DW-1201040035,蔬果,花果,0.6041,价格匹配,该商品符合你的常购价格带
1584,3,DW-1201040010,蔬果,花果,0.5989,关联规则,与你近期购买商品强关联（花果）
1584,4,DW-1201020029,蔬果,根茎,0.3704,价格匹配,该商品符合你的常购价格带
1584,5,DW-1201010004,蔬果,叶菜,0.5365,价格匹配,该商品符合你的常购价格带
1584,6,DW-1201040049,蔬果,花果,0.3773,价格匹配,该商品符合你的常购价格带
1584,7,DW-1201020721,蔬果,根茎,0.5565,价格匹配,该商品符合你的常购价格带
1584,8,DW-1201040027,蔬果,花果,0.4028,价格匹配,该商品符合你的常购价格带
1584,9,DW-1201020045,蔬果,根茎,0.3613,价格匹配,该商品符合你的常购价格带
1584,10,DW-1201020013,蔬果,根茎,0.3859,价格匹配,该商品符合你的常购价格带
1585,1,DW-1004020001,肉禽,分割鸡件,0.7597,图推荐,与你购买行为相似的顾客也常购买该商品
1585,2,DW-1201020361,蔬果,根茎,0.8039,图推荐,与你购买行为相似的顾客也常购买该商品
1585,3,DW-2025010036,粮油,八宝粥,0.6462,图推荐,与你购买行为相似的顾客也常购买该商品
1585,4,DW-1201010004,蔬果,叶菜,0.765,图推荐,与你购买行为相似的顾客也常购买该商品
1585,5,DW-1201010020,蔬果,叶菜,0.6885,图推荐,与你购买行为相似的顾客也常购买该商品
1585,6,DW-1001010191,肉禽,鲜猪肉,0.7549,图推荐,与你购买行为相似的顾客也常购买该商品
1585,7,DW-1201040010,蔬果,花果,0.6355,图推荐,与你购买行为相似的顾客也常购买该商品
1585,8,DW-1202018267,蔬果,豆腐,0.7062,图推荐,与你购买行为相似的顾客也常购买该商品
1585,9,DW-1001010196,肉禽,鲜猪肉,0.562,图推荐,与你购买行为相似的顾客也常购买该商品
1585,10,DW-1201010021,蔬果,叶菜,0.6458,图推荐,与你购买行为相似的顾客也常购买该商品
1595,1,DW-1517010002,日配,猪肉火腿肠,0.5595,图推荐,与你购买行为相似的顾客也常购买该商品
1595,2,DW-1201020029,蔬果,根茎,0.5197,价格匹配,该商品符合你的常购价格带
1595,3,DW-3016030007,洗化,无芯纸,0.4834,图推荐,与你购买行为相似的顾客也常购买该商品
1595,4,DW-1517010003,日配,猪肉火腿肠,0.5081,价格匹配,该商品符合你的常购价格带
1595,5,DW-1201040026,蔬果,花果,0.5417,图推荐,与你购买行为相似的顾客也常购买该商品
1595,6,DW-1203130446,蔬果,其它水果,0.4791,价格匹配,该商品符合你的常购价格带
1595,7,DW-2006010003,粮油,散称白米,0.4963,价格匹配,该商品符合你的常购价格带
1595,8,DW-1201020721,蔬果,根茎,0.4631,价格匹配,该商品符合你的常购价格带
1595,9,DW-1201010005,蔬果,叶菜,0.47,价格匹配,该商品符合你的常购价格带
1595,10,DW-1201040035,蔬果,花果,0.4948,价格匹配,该商品符合你的常购价格带
1596,1,DW-1203130446,蔬果,其它水果,0.7261,复购周期,你可能接近「其它水果」的复购周期
1596,2,DW-1203130449,蔬果,其它水果,0.5736,复购周期,你可能接近「其它水果」的复购周期
1596,3,DW-1201040035,蔬果,花果,0.5887,价格匹配,该商品符合你的常购价格带
1596,4,DW-1203130332,蔬果,其它水果,0.4746,复购周期,你可能接近「其它水果」的复购周期
1596,5,DW-1201040010,蔬果,花果,0.4546,关联规则,与你近期购买商品强关联（花果）
1596,6,DW-1203070022,蔬果,蕉类,0.4471,价格匹配,该商品符合你的常购价格带
1596,7,DW-1201020029,蔬果,根茎,0.4564,价格匹配,该商品符合你的常购价格带
1596,8,DW-1001010194,肉禽,鲜猪肉,0.4319,价格匹配,该商品符合你的常购价格带
1596,9,DW-1201010004,蔬果,叶菜,0.5039,价格匹配,该商品符合你的常购价格带
1596,10,DW-1201020045,蔬果,根茎,0.4275,价格匹配,该商品符合你的常购价格带
1603,1,DW-1203090210,蔬果,进口水果,0.7005,图推荐,与你购买行为相似的顾客也常购买该商品
1603,2,DW-1521010005,日配,新鲜蛋品,0.648,图推荐,与你购买行为相似的顾客也常购买该商品
1603,3,DW-2006010003,粮油,散称白米,0.6445,图推荐,与你购买行为相似的顾客也常购买该商品
1603,4,DW-1201040035,蔬果,花果,0.4062,价格匹配,该商品符合你的常购价格带
1603,5,DW-1518130016,日配,利乐砖乳酸菌,0.4336,价格匹配,该商品符合你的常购价格带
1603,6,DW-2203060010,休闲,综合包,0.4331,价格匹配,该商品符合你的常购价格带
1603,7,DW-3016030007,洗化,无芯纸,0.4765,价格匹配,该商品符合你的常购价格带
1603,8,DW-1201020029,蔬果,根茎,0.4718,价格匹配,该商品符合你的常购价格带
1603,9,DW-1505040001,日配,冷藏乳酸菌,0.4144,价格匹配,该商品符合你的常购价格带
1603,10,DW-1201010004,蔬果,叶菜,0.5068,价格匹配,该商品符合你的常购价格带
1605,1,DW-2009030002,粮油,绵白糖,0.6058,图推荐,与你购买行为相似的顾客也常购买该商品
1605,2,DW-1201020029,蔬果,根茎,0.5014,价格匹配,该商品符合你的常购价格带
1605,3,DW-1201010004,蔬果,叶菜,0.4619,价格匹配,该商品符合你的常购价格带
1605,4,DW-1201010005,蔬果,叶菜,0.452,价格匹配,该商品符合你的常购价格带
1605,5,DW-1201040035,蔬果,花果,0.4742,价格匹配,该商品符合你的常购价格带
1605,6,DW-1201010020,蔬果,叶菜,0.4079,价格匹配,该商品符合你的常购价格带
1605,7,DW-1201040010,蔬果,花果,0.4223,价格匹配,该商品符合你的常购价格带
1605,8,DW-1201020045,蔬果,根茎,0.4692,价格匹配,该商品符合你的常购价格带
1605,9,DW-1201020721,蔬果,根茎,0.5606,价格匹配,该商品符合你的常购价格带
1605,10,DW-1201010019,蔬果,叶菜,0.4296,关联规则,与你近期购买商品强关联（叶菜）
1612,1,DW-2203060010,休闲,综合包,0.555,图推荐,与你购买行为相似的顾客也常购买该商品
1612,2,DW-1518010006,日配,利乐砖纯奶,0.633,图推荐,与你购买行为相似的顾客也常购买该商品
1612,3,DW-1203020172,蔬果,苹果类,0.5577,图推荐,与你购买行为相似的顾客也常购买该商品
1612,4,DW-1201020029,蔬果,根茎,0.5334,价格匹配,该商品符合你的常购价格带
1612,5,DW-1203070022,蔬果,蕉类,0.5254,图推荐,与你购买行为相似的顾客也常购买该商品
1612,6,DW-1518050001,日配,利乐枕纯奶,0.3952,图推荐,与你购买行为相似的顾客也常购买该商品
1612,7,DW-1201020045,蔬果,根茎,0.4032,价格匹配,该商品符合你的常购价格带
1612,8,DW-1201020721,蔬果,根茎,0.3716,价格匹配,该商品符合你的常购价格带
1612,9,DW-1201020013,蔬果,根茎,0.4812,价格匹配,该商品符合你的常购价格带
1612,10,DW-1201020361,蔬果,根茎,0.5084,价格匹配,该商品符合你的常购价格带
1613,1,DW-1201040035,蔬果,花果,0.5104,价格匹配,该商品符合你的常购价格带
