item_id,cat_l1_name,cat_l2_name,cat_l3_name,cat_l3_code,item_type,unit,spec,销售金额,销售数量,销售笔数,平均单价,购买人数,复购率,复购率_平滑,促销占比,price_rank,price_band,综合热度,热度排名
DW-3006070002,洗化,洗衣用品,衣物漂白水,300607,一般商品,瓶,650g,15.8,2.0,2,7.9,2,0.0,0.0863,0.0,0.6667,中价带,0.2056,3948
DW-3006070007,洗化,洗衣用品,衣物漂白水,300607,一般商品,瓶,600g,15.4,2.0,2,7.7,2,0.0,0.0863,0.0,0.3333,低价带,0.2047,3982
DW-3006070021,洗化,洗衣用品,衣物漂白水,300607,一般商品,瓶,1.2kg,22.9,1.0,1,22.9,1,0.0,0.0942,0.0,1.0,高价带,0.2137,3613
DW-3006990002,洗化,洗衣用品,其他洗衣用品,300699,一般商品,盒,200ml,16.9,1.0,1,16.9,1,0.0,0.0942,0.0,0.5,中价带,0.2024,4081
DW-3006990003,洗化,洗衣用品,其他洗衣用品,300699,一般商品,瓶,750ml,68.7,3.0,3,22.9,3,0.0,0.0797,0.0,1.0,高价带,0.2697,1863
DW-3007010006,洗化,洗浴用品,香皂,300701,一般商品,块,125g,14.1,3.0,3,4.7,3,0.0,0.0797,0.0,0.1471,低价带,0.2092,3769
DW-3007010022,洗化,洗浴用品,香皂,300701,一般商品,块,90g,3.5,1.0,1,3.5,1,0.0,0.0942,0.0,0.0441,低价带,0.1537,5907
DW-3007010027,洗化,洗浴用品,香皂,300701,一般商品,块,90g,3.5,1.0,1,3.5,1,0.0,0.0942,0.0,0.0441,低价带,0.1537,5907
DW-3007010033,洗化,洗浴用品,香皂,300701,一般商品,块,100g,6.9,1.0,1,6.9,1,0.0,0.0942,0.0,0.75,高价带,0.1721,5354
DW-3007010041,洗化,洗浴用品,香皂,300701,一般商品,块,100g,6.9,1.0,1,6.9,1,0.0,0.0942,0.0,0.75,高价带,0.1721,5354
DW-3007010072,洗化,洗浴用品,香皂,300701,一般商品,块,125g,5.7,1.0,1,5.7,1,0.0,0.0942,0.0,0.6176,中价带,0.1664,5558
DW-3007010075,洗化,洗浴用品,香皂,300701,一般商品,组,115g*3,19.8,2.0,2,12.7,2,0.0,0.0863,1.0,0.8529,高价带,0.214,3582
DW-3007010140,洗化,洗浴用品,香皂,300701,一般商品,块,115g*3,18.4,2.0,2,12.9,2,0.0,0.0863,1.0,0.8971,高价带,0.2113,3681
DW-3007010142,洗化,洗浴用品,香皂,300701,一般商品,块,115g*3,12.9,1.0,1,12.9,1,0.0,0.0942,0.0,0.8971,高价带,0.1927,4512
DW-3007010188,洗化,洗浴用品,香皂,300701,一般商品,块,115g,87.1,18.0,16,4.9,15,0.0667,0.0814,0.0625,0.4118,中价带,0.3643,591
DW-3007010189,洗化,洗浴用品,香皂,300701,一般商品,块,115g,34.3,7.0,7,4.9,6,0.1667,0.1272,0.0,0.4118,中价带,0.318,1070
DW-3007010210,洗化,洗浴用品,香皂,300701,一般商品,块,115g,24.5,5.0,5,4.9,5,0.0,0.0691,0.0,0.4118,中价带,0.2446,2470
DW-3007010214,洗化,洗浴用品,香皂,300701,一般商品,块,115g,49.0,10.0,9,4.9,9,0.0,0.0545,0.0,0.4118,中价带,0.295,1432
DW-3007010219,洗化,洗浴用品,香皂,300701,一般商品,块,115g,19.6,4.0,4,4.9,3,0.3333,0.1566,0.0,0.4118,中价带,0.3029,1328
DW-3007010220,洗化,洗浴用品,香皂,300701,一般商品,块,115g,4.9,1.0,1,4.9,1,0.0,0.0942,0.0,0.4118,中价带,0.1622,5684
DW-3007010238,洗化,洗浴用品,香皂,300701,一般商品,瓶,115g,4.9,1.0,1,4.9,1,0.0,0.0942,0.0,0.4118,中价带,0.1622,5684
DW-3007010245,洗化,洗浴用品,香皂,300701,一般商品,瓶,115g*3,29.8,2.0,2,14.9,2,0.0,0.0863,0.0,0.9412,高价带,0.2298,2969
DW-3007010246,洗化,洗浴用品,香皂,300701,一般商品,盒,125克,17.7,3.0,3,5.9,3,0.0,0.0797,0.0,0.7059,高价带,0.2174,3435
DW-3007010247,洗化,洗浴用品,香皂,300701,一般商品,盒,125克,5.9,1.0,1,5.9,1,0.0,0.0942,0.0,0.6618,中价带,0.1674,5516
DW-3007010249,洗化,洗浴用品,香皂,300701,一般商品,块,115g,14.1,3.0,3,4.7,3,0.0,0.0797,0.0,0.1471,低价带,0.2092,3769
DW-3007010251,洗化,洗浴用品,香皂,300701,一般商品,块,115g,13.3,3.0,3,4.7,3,0.0,0.0797,0.3333,0.1471,低价带,0.2071,3873
DW-3007010253,洗化,洗浴用品,香皂,300701,一般商品,块,115g,26.6,6.0,6,4.7,5,0.2,0.1357,0.3333,0.1471,低价带,0.3097,1192
DW-3007010254,洗化,洗浴用品,香皂,300701,一般商品,块,115g,3.9,1.0,1,4.7,1,0.0,0.0942,1.0,0.1471,低价带,0.1563,5842
DW-3007010255,洗化,洗浴用品,香皂,300701,一般商品,块,115g,4.9,1.0,1,4.9,1,0.0,0.0942,0.0,0.4118,中价带,0.1622,5684
DW-3007010261,洗化,洗浴用品,香皂,300701,一般商品,组,115g*4,12.5,1.0,1,16.9,1,0.0,0.0942,1.0,0.9706,高价带,0.1916,4567
DW-3007010274,洗化,洗浴用品,香皂,300701,一般商品,块,125g,5.9,1.0,1,5.9,1,0.0,0.0942,0.0,0.6618,中价带,0.1674,5516
DW-3007010276,洗化,洗浴用品,香皂,300701,一般商品,组,115克*3+115,19.9,1.0,1,19.9,1,0.0,0.0942,0.0,1.0,高价带,0.2085,3811
DW-3007010279,洗化,洗浴用品,香皂,300701,一般商品,块,115g,14.7,3.0,3,4.9,3,0.0,0.0797,0.0,0.4118,中价带,0.2107,3691
DW-3007010334,洗化,洗浴用品,香皂,300701,一般商品,块,100g,4.9,1.0,1,4.9,1,0.0,0.0942,0.0,0.4118,中价带,0.1622,5684
DW-3007010335,洗化,洗浴用品,香皂,300701,一般商品,块,100g,29.4,6.0,6,4.9,6,0.0,0.0647,0.0,0.4118,中价带,0.2579,2127
DW-3007010336,洗化,洗浴用品,香皂,300701,一般商品,块,100g,9.8,2.0,2,4.9,2,0.0,0.0863,0.0,0.4118,中价带,0.1886,4685
DW-3007010337,洗化,洗浴用品,香皂,300701,一般商品,块,100g,19.6,4.0,4,4.9,4,0.0,0.074,0.0,0.4118,中价带,0.229,2994
DW-3007010344,洗化,洗浴用品,香皂,300701,一般商品,组,125g*3,11.8,2.0,2,11.7,2,0.0,0.0863,1.0,0.8088,高价带,0.195,4403
DW-3007010345,洗化,洗浴用品,香皂,300701,一般商品,组,125g*3,5.9,1.0,1,11.7,1,0.0,0.0942,1.0,0.8088,高价带,0.1674,5516
DW-3007020009,洗化,洗浴用品,功能性香皂,300702,一般商品,块,85g,20.9,11.0,5,1.9,5,0.0,0.0691,0.0,0.1429,低价带,0.2559,2193
DW-3007020027,洗化,洗浴用品,功能性香皂,300702,一般商品,块,128g,45.8,2.0,2,22.9,1,1.0,0.1851,0.0,1.0,高价带,0.3326,868
DW-3007020028,洗化,洗浴用品,功能性香皂,300702,一般商品,块,108g,16.9,1.0,1,16.9,1,0.0,0.0942,0.0,0.7857,高价带,0.2024,4081
DW-3007020033,洗化,洗浴用品,功能性香皂,300702,一般商品,块,100g,4.9,1.0,1,4.9,1,0.0,0.0942,0.0,0.2857,低价带,0.1622,5684
DW-3007020034,洗化,洗浴用品,功能性香皂,300702,一般商品,块,108g,50.7,3.0,3,16.9,3,0.0,0.0797,0.0,0.7857,高价带,0.2578,2135
DW-3007020043,洗化,洗浴用品,功能性香皂,300702,一般商品,块,100g,11.9,1.0,1,11.9,1,0.0,0.0942,0.0,0.5714,中价带,0.1899,4624
DW-3007020048,洗化,洗浴用品,功能性香皂,300702,一般商品,块,100g,5.9,1.0,1,5.9,1,0.0,0.0942,0.0,0.4286,中价带,0.1674,5516
DW-3007030019,洗化,洗浴用品,洗手液,300703,一般商品,瓶,500g,25.8,2.0,2,12.9,2,0.0,0.0863,0.0,0.5,中价带,0.2242,3154
DW-3007030029,洗化,洗浴用品,洗手液,300703,一般商品,瓶,500ml,12.9,1.0,1,12.9,1,0.0,0.0942,0.0,0.5,中价带,0.1927,4512
DW-3007030075,洗化,洗浴用品,洗手液,300703,一般商品,瓶,500ML,19.9,1.0,1,19.9,1,0.0,0.0942,0.0,1.0,高价带,0.2085,3811
DW-3007040033,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,21.4,2.0,2,10.7,2,0.0,0.0863,0.0,0.1053,低价带,0.217,3468
DW-3007040039,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,9.7,1.0,1,9.7,1,0.0,0.0942,0.0,0.0526,低价带,0.183,4918
DW-3007040040,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,450ml,17.9,1.0,1,17.9,1,0.0,0.0942,0.0,0.5789,中价带,0.2046,3994
DW-3007040090,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,400ml,77.7,3.0,3,25.9,3,0.0,0.0797,0.0,0.8947,高价带,0.2746,1769
DW-3007040119,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,400ml,14.9,1.0,1,21.9,1,0.0,0.0942,1.0,0.7368,高价带,0.1979,4280
DW-3007040192,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,720ml,73.0,2.0,2,36.5,2,0.0,0.0863,0.0,1.0,高价带,0.2651,1967
DW-3007040467,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,400ml,19.9,1.0,1,24.9,1,0.0,0.0942,1.0,0.8421,高价带,0.2085,3811
DW-3007040510,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,11.9,1.0,1,11.9,1,0.0,0.0942,0.0,0.1842,低价带,0.1899,4624
DW-3007040515,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,11.9,1.0,1,11.9,1,0.0,0.0942,0.0,0.1842,低价带,0.1899,4624
DW-3007040522,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,400ml,73.2,4.0,4,19.9,4,0.0,0.074,0.5,0.6579,中价带,0.279,1697
DW-3007040525,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,400ml,19.9,1.0,1,19.9,1,0.0,0.0942,0.0,0.6579,中价带,0.2085,3811
DW-3007040631,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,14.9,1.0,1,14.9,1,0.0,0.0942,0.0,0.4474,中价带,0.1979,4280
DW-3007040641,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,400ml,22.9,1.0,1,22.9,1,0.0,0.0942,0.0,0.7895,高价带,0.2137,3613
DW-3007040660,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,35.9,1.0,1,35.9,1,0.0,0.0942,0.0,0.9474,高价带,0.2309,2932
DW-3007040708,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,14.9,1.0,1,14.9,1,0.0,0.0942,0.0,0.4474,中价带,0.1979,4280
DW-3007040711,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,44.7,3.0,3,14.9,3,0.0,0.0797,0.0,0.4474,中价带,0.2529,2269
DW-3007040714,洗化,洗浴用品,沐浴露,300704,一般商品,瓶,200ml,14.9,1.0,1,14.9,1,0.0,0.0942,0.0,0.4474,中价带,0.1979,4280
DW-3007040743,洗化,洗浴用品,沐浴露,300704,一般商品,支,200ml,25.8,2.0,2,12.9,2,0.0,0.0863,0.0,0.2895,低价带,0.2242,3154
DW-3007040746,洗化,洗浴用品,沐浴露,300704,一般商品,支,200ml,12.9,1.0,1,12.9,1,0.0,0.0942,0.0,0.2895,低价带,0.1927,4512
DW-3008010028,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,65.8,2.0,2,32.9,2,0.0,0.0863,0.0,0.5149,中价带,0.261,2063
DW-3008010050,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,39.9,1.0,1,39.9,1,0.0,0.0942,0.0,0.597,中价带,0.235,2788
DW-3008010168,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,32.9,1.0,1,32.9,1,0.0,0.0942,0.0,0.5149,中价带,0.2275,3039
DW-3008010256,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,9.5,1.0,1,9.5,1,0.0,0.0942,0.0,0.0299,低价带,0.1823,4931
DW-3008010257,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,9.5,1.0,1,9.5,1,0.0,0.0942,0.0,0.0299,低价带,0.1823,4931
DW-3008010265,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,45.8,2.0,2,22.9,2,0.0,0.0863,0.0,0.2612,低价带,0.2467,2424
DW-3008010266,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,45.8,2.0,2,22.9,2,0.0,0.0863,0.0,0.2612,低价带,0.2467,2424
DW-3008010267,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,42.9,1.0,1,42.9,1,0.0,0.0942,0.0,0.6567,中价带,0.2378,2687
DW-3008010275,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,14.9,1.0,1,14.9,1,0.0,0.0942,0.0,0.097,低价带,0.1979,4280
DW-3008010281,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,69.9,1.0,1,69.9,1,0.0,0.0942,0.0,0.9478,高价带,0.2566,2167
DW-3008010282,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,42.9,1.0,1,42.9,1,0.0,0.0942,0.0,0.6567,中价带,0.2378,2687
DW-3008010283,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,26.9,1.0,1,26.9,1,0.0,0.0942,0.0,0.3881,中价带,0.2198,3347
DW-3008010286,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,42.9,1.0,1,42.9,1,0.0,0.0942,0.0,0.6567,中价带,0.2378,2687
DW-3008010289,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,9.5,1.0,1,9.5,1,0.0,0.0942,0.0,0.0299,低价带,0.1823,4931
DW-3008010293,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,49.9,1.0,1,69.9,1,0.0,0.0942,1.0,0.9478,高价带,0.2436,2492
DW-3008010294,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,18.9,1.0,1,18.9,1,0.0,0.0942,0.0,0.1642,低价带,0.2066,3894
DW-3008010300,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,26.9,1.0,1,26.9,1,0.0,0.0942,0.0,0.3881,中价带,0.2198,3347
DW-3008010303,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,21.9,1.0,1,21.9,1,0.0,0.0942,0.0,0.2388,低价带,0.212,3659
DW-3008010317,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,15.9,1.0,1,15.9,1,0.0,0.0942,0.0,0.1343,低价带,0.2002,4175
DW-3008010318,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,30.9,1.0,1,30.9,1,0.0,0.0942,0.0,0.4552,中价带,0.2251,3120
DW-3008010323,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,18.9,1.0,1,18.9,1,0.0,0.0942,0.0,0.1642,低价带,0.2066,3894
DW-3008010326,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,18.9,1.0,1,18.9,1,0.0,0.0942,0.0,0.1642,低价带,0.2066,3894
DW-3008010335,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,26.9,1.0,1,26.9,1,0.0,0.0942,0.0,0.3881,中价带,0.2198,3347
DW-3008010338,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,26.9,1.0,1,26.9,1,0.0,0.0942,0.0,0.3881,中价带,0.2198,3347
DW-3008010339,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,59.6,4.0,4,14.9,4,0.0,0.074,0.0,0.097,低价带,0.2711,1831
DW-3008010344,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,14.9,1.0,1,14.9,1,0.0,0.0942,0.0,0.097,低价带,0.1979,4280
DW-3008010349,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,29.9,1.0,1,30.9,1,0.0,0.0942,1.0,0.4552,中价带,0.2239,3186
DW-3008010354,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,39.8,2.0,2,19.9,2,0.0,0.0863,0.0,0.194,低价带,0.2411,2563
DW-3008010385,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,41.9,1.0,1,41.9,1,0.0,0.0942,0.0,0.6269,中价带,0.2368,2729
DW-3008010436,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,14.9,1.0,1,14.9,1,0.0,0.0942,0.0,0.097,低价带,0.1979,4280
DW-3008010470,洗化,洗护发用品,洗发水,300801,一般商品,支,400ml+200ml,102.0,2.0,2,56.0,2,0.0,0.0863,0.5,0.8806,高价带,0.2782,1716
DW-3008010512,洗化,洗护发用品,洗发水,300801,一般商品,瓶,500ml,140.7,3.0,3,46.9,3,0.0,0.0797,0.0,0.791,高价带,0.2975,1400
DW-3008010545,洗化,洗护发用品,洗发水,300801,一般商品,瓶,267ml,32.9,1.0,1,32.9,1,0.0,0.0942,0.0,0.5149,中价带,0.2275,3039
DW-3008010628,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,71.8,2.0,2,35.9,2,0.0,0.0863,0.0,0.5597,中价带,0.2644,1982
DW-3008010674,洗化,洗护发用品,洗发水,300801,一般商品,套,500ml套装,52.9,1.0,1,58.0,1,0.0,0.0942,1.0,0.903,高价带,0.2459,2443
DW-3008010762,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,24.9,1.0,1,24.9,1,0.0,0.0942,0.0,0.3209,低价带,0.2169,3477
DW-3008010763,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,44.9,1.0,1,44.9,1,0.0,0.0942,0.0,0.7313,高价带,0.2395,2626
DW-3008010767,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,87.8,2.0,2,79.9,2,0.0,0.0863,1.0,0.9776,高价带,0.2723,1813
DW-3008010783,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,24.9,1.0,1,24.9,1,0.0,0.0942,0.0,0.3209,低价带,0.2169,3477
DW-3008010785,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,225.5,5.0,5,79.9,4,0.25,0.1454,1.0,0.9776,高价带,0.3794,485
DW-3008010786,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,24.9,1.0,1,24.9,1,0.0,0.0942,0.0,0.3209,低价带,0.2169,3477
DW-3008010787,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,44.9,1.0,1,44.9,1,0.0,0.0942,0.0,0.7313,高价带,0.2395,2626
DW-3008010795,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,44.9,1.0,1,44.9,1,0.0,0.0942,0.0,0.7313,高价带,0.2395,2626
DW-3008010818,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,26.9,1.0,1,26.9,1,0.0,0.0942,0.0,0.3881,中价带,0.2198,3347
DW-3008010938,洗化,洗护发用品,洗发水,300801,一般商品,未知单位,750ml,48.9,1.0,1,48.9,1,0.0,0.0942,0.0,0.8209,高价带,0.2428,2513
DW-3008010971,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,49.8,2.0,2,24.9,2,0.0,0.0863,0.0,0.3209,低价带,0.25,2335
DW-3008011018,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200ml,20.9,1.0,1,20.9,1,0.0,0.0942,0.0,0.2164,低价带,0.2103,3717
DW-3008011019,洗化,洗护发用品,洗发水,300801,一般商品,瓶,400ml,75.8,2.0,2,37.9,2,0.0,0.0863,0.0,0.5821,中价带,0.2665,1927
DW-3008011058,洗化,洗护发用品,洗发水,300801,一般商品,瓶,190ml,23.9,1.0,1,23.9,1,0.0,0.0942,0.0,0.2836,低价带,0.2153,3524
DW-3008011084,洗化,洗护发用品,洗发水,300801,一般商品,组,400ml,43.9,1.0,1,43.9,1,0.0,0.0942,0.0,0.694,高价带,0.2386,2660
DW-3008011144,洗化,洗护发用品,洗发水,300801,一般商品,套,400ml,43.9,1.0,1,43.9,1,0.0,0.0942,0.0,0.694,高价带,0.2386,2660
DW-3008011213,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,42.9,1.0,1,58.0,1,0.0,0.0942,1.0,0.903,高价带,0.2378,2687
DW-3008011215,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,110.0,2.0,2,55.0,2,0.0,0.0863,0.0,0.8582,高价带,0.2811,1656
DW-3008011217,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,55.0,1.0,1,55.0,1,0.0,0.0942,0.0,0.8582,高价带,0.2474,2386
DW-3008011344,洗化,洗护发用品,洗发水,300801,一般商品,盒,400ml+170ml,360.0,9.0,1,40.0,1,0.0,0.0942,0.0,0.6119,中价带,0.3406,780
DW-3008011356,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200g,12.9,1.0,1,12.9,1,0.0,0.0942,0.0,0.0597,低价带,0.1927,4512
DW-3008011366,洗化,洗护发用品,洗发水,300801,一般商品,盒,40ml,141.0,3.0,3,47.0,3,0.0,0.0797,0.0,0.806,高价带,0.2976,1398
DW-3008011392,洗化,洗护发用品,洗发水,300801,一般商品,支,200ml+200ml,32.0,1.0,1,32.0,1,0.0,0.0942,0.0,0.4776,中价带,0.2265,3081
DW-3008011393,洗化,洗护发用品,洗发水,300801,一般商品,瓶,200g,20.9,1.0,1,20.9,1,0.0,0.0942,0.0,0.2164,低价带,0.2103,3717
DW-3008011404,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750ml,63.8,2.0,2,45.9,2,0.0,0.0863,1.0,0.7687,高价带,0.2597,2095
DW-3008011441,洗化,洗护发用品,洗发水,300801,一般商品,瓶,450ml,52.0,1.0,1,52.0,1,0.0,0.0942,0.0,0.8358,高价带,0.2452,2454
DW-3008011461,洗化,洗护发用品,洗发水,300801,一般商品,瓶,350g,32.9,1.0,1,32.9,1,0.0,0.0942,0.0,0.5149,中价带,0.2275,3039
DW-3008011463,洗化,洗护发用品,洗发水,300801,一般商品,瓶,750g,88.9,2.0,2,59.0,2,0.0,0.0863,0.5,0.9254,高价带,0.2728,1805
DW-3008011471,洗化,洗护发用品,洗发水,300801,一般商品,瓶,500ml,65.8,2.0,2,35.9,2,0.0,0.0863,0.5,0.5597,中价带,0.261,2063
DW-3008011482,洗化,洗护发用品,洗发水,300801,一般商品,盒,400+170ml,29.9,1.0,1,29.9,1,0.0,0.0942,0.0,0.4328,中价带,0.2239,3186
DW-3008011525,洗化,洗护发用品,洗发水,300801,一般商品,瓶,700ML,113.7,3.0,3,45.9,3,0.0,0.0797,0.6667,0.7687,高价带,0.2894,1517
DW-3008011536,洗化,洗护发用品,洗发水,300801,一般商品,瓶,1L,59.9,1.0,1,89.0,1,0.0,0.0942,1.0,1.0,高价带,0.2507,2313
DW-3008020012,洗化,洗护发用品,润发护发,300802,一般商品,瓶,510ml,35.6,4.0,4,8.9,4,0.0,0.074,0.0,0.1304,低价带,0.2513,2300
DW-3008020016,洗化,洗护发用品,润发护发,300802,一般商品,支,1000ml,15.9,1.0,1,15.9,1,0.0,0.0942,0.0,0.2609,低价带,0.2002,4175
DW-3008020030,洗化,洗护发用品,润发护发,300802,一般商品,盒,150ml,65.9,1.0,1,65.9,1,0.0,0.0942,0.0,1.0,高价带,0.2544,2233
DW-3008020034,洗化,洗护发用品,润发护发,300802,一般商品,盒,1000ml,14.9,1.0,1,14.9,1,0.0,0.0942,0.0,0.2174,低价带,0.1979,4280
DW-3008020076,洗化,洗护发用品,润发护发,300802,一般商品,瓶,300ml,27.9,1.0,1,27.9,1,0.0,0.0942,0.0,0.6522,中价带,0.2212,3290
DW-3008020136,洗化,洗护发用品,润发护发,300802,一般商品,瓶,1L,11.5,1.0,1,18.9,1,0.0,0.0942,1.0,0.4783,中价带,0.1887,4671
DW-3008020258,洗化,洗护发用品,润发护发,300802,一般商品,瓶,200ml,20.9,1.0,1,20.9,1,0.0,0.0942,0.0,0.587,中价带,0.2103,3717
DW-3008020279,洗化,洗护发用品,润发护发,300802,一般商品,瓶,300ml,42.9,1.0,1,42.9,1,0.0,0.0942,0.0,0.913,高价带,0.2378,2687
DW-3008020357,洗化,洗护发用品,润发护发,300802,一般商品,瓶,230ml,18.9,1.0,1,18.9,1,0.0,0.0942,0.0,0.4783,中价带,0.2066,3894
DW-3008020388,洗化,洗护发用品,润发护发,300802,一般商品,瓶,300g,36.9,1.0,1,36.9,1,0.0,0.0942,0.0,0.7391,高价带,0.2319,2907
DW-3008020409,洗化,洗护发用品,润发护发,300802,一般商品,瓶,450ml,55.2,8.0,8,6.9,8,0.0,0.0576,0.0,0.0435,低价带,0.292,1474
DW-3008020417,洗化,洗护发用品,润发护发,300802,一般商品,瓶,1000ml,34.6,2.0,2,17.3,2,0.0,0.0863,0.0,0.3913,中价带,0.2356,2765
DW-3008020422,洗化,洗护发用品,润发护发,300802,一般商品,瓶,200ml,20.9,1.0,1,20.9,1,0.0,0.0942,0.0,0.587,中价带,0.2103,3717
DW-3008020423,洗化,洗护发用品,润发护发,300802,一般商品,瓶,400ml,37.9,1.0,1,37.9,1,0.0,0.0942,0.0,0.7826,高价带,0.233,2865
DW-3008020454,洗化,洗护发用品,润发护发,300802,一般商品,瓶,270ml,39.9,1.0,1,39.9,1,0.0,0.0942,0.0,0.8696,高价带,0.235,2788
DW-3008020459,洗化,洗护发用品,润发护发,300802,一般商品,瓶,270ml,38.9,1.0,1,38.9,1,0.0,0.0942,0.0,0.8261,高价带,0.234,2842
DW-3008020512,洗化,洗护发用品,润发护发,300802,一般商品,瓶,1L,37.8,2.0,2,18.9,2,0.0,0.0863,0.0,0.4783,中价带,0.2391,2647
DW-3008020547,洗化,洗护发用品,润发护发,300802,一般商品,瓶,500ml,59.0,1.0,1,65.0,1,0.0,0.0942,1.0,0.9565,高价带,0.2501,2328
DW-3008020570,洗化,洗护发用品,润发护发,300802,一般商品,瓶,180G,71.8,2.0,2,35.9,2,0.0,0.0863,0.0,0.6957,高价带,0.2644,1982
DW-3008020601,洗化,洗护发用品,润发护发,300802,一般商品,瓶,500ml,16.9,1.0,1,16.9,1,0.0,0.0942,0.0,0.3261,低价带,0.2024,4081
DW-3008020603,洗化,洗护发用品,润发护发,300802,一般商品,瓶,500ml,16.9,1.0,1,16.9,1,0.0,0.0942,0.0,0.3261,低价带,0.2024,4081
DW-3008020605,洗化,洗护发用品,润发护发,300802,一般商品,瓶,500ml,23.7,3.0,3,7.9,3,0.0,0.0797,0.0,0.087,低价带,0.2284,3018
DW-3008020665,洗化,洗护发用品,润发护发,300802,一般商品,瓶,460ml,14.5,1.0,1,14.5,1,0.0,0.0942,0.0,0.1739,低价带,0.1969,4320
DW-3008030018,洗化,洗护发用品,染发用品,300803,一般商品,盒,80g,49.8,2.0,2,24.9,2,0.0,0.0863,0.0,0.2,低价带,0.25,2335
DW-3008030070,洗化,洗护发用品,染发用品,300803,一般商品,支,72+48+12+40m,69.0,1.0,1,69.0,1,0.0,0.0942,0.0,0.8,高价带,0.2561,2181
DW-3008030106,洗化,洗护发用品,染发用品,300803,一般商品,盒,140g,108.0,1.0,1,108.0,1,0.0,0.0942,0.0,1.0,高价带,0.2734,1792
DW-3008030120,洗化,洗护发用品,染发用品,300803,一般商品,盒,94g,38.9,1.0,1,38.9,1,0.0,0.0942,0.0,0.4,中价带,0.234,2842
DW-3008030128,洗化,洗护发用品,染发用品,300803,一般商品,盒,94g,49.0,1.0,1,49.0,1,0.0,0.0942,0.0,0.6,中价带,0.2429,2507
